"uri","variable_uri","target_uri","value"
"http://opensilex.test/id/data/1599737273.ce07ac71520576dbb2dd75cc551896d7","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11f03",9.03092478364707
"http://opensilex.test/id/data/1600251976.078edfb05ff5d7fe0a70a2f47bdb1f71","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11g05",33.4461745291948
"http://opensilex.test/id/data/1600074964.73d02f0b96f1c0deb52d8f4821438bd1","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11b09",9.89690387248994
"http://opensilex.test/id/data/1601893958.707add3546b3905a7cae54ff092f1244","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11b06",46.3578786760569
"http://opensilex.test/id/data/1600076724.02bcfc80594582e88d2afa7e4ef237d9","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11a07",14.2955278158188
"http://opensilex.test/id/data/1600684311.cea39d773d4866ab76bd68c8df15f088","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11d06",22.8615525990724
"http://opensilex.test/id/data/1599734709.f878f35b55c25ae002f55e2ce7e35d90","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11i05",3.91752444952727
"http://opensilex.test/id/data/1601630498.ee7eb26efa9b833bd12cb76d639fef97","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11g10",71.4947120726109
"http://opensilex.test/id/data/1600852534.73d02f0b96f1c0deb52d8f4821438bd1","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11b09",30.6461727976799
"http://opensilex.test/id/data/1601286368.36869d4cc5c647fd187711618e16e337","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11f07",71.7052383154631
"http://opensilex.test/id/data/1601292626.e00c2f3d8621fd24451cc565c92a673f","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11g01",46.4841944217682
"http://opensilex.test/id/data/1600079601.139dfcf966204f09a9dfa33564bd8324","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11e06",15.4226752012968
"http://opensilex.test/id/data/1600081671.86df8eb6ff4f448e52a2c1cc50dd9257","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11f04",11.6700991496444
"http://opensilex.test/id/data/1600420377.e255eb27d5cc8da205be08852f57d8c6","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11d09",17.6615493834019
"http://opensilex.test/id/data/1601466068.1889003e509fcf173ecb0fc55b2c26ef","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11d02",59.2841899871826
"http://opensilex.test/id/data/1601634071.2973dd588b2ba2620e396c860b47026e","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11d05",62.5683993756771
"http://opensilex.test/id/data/1600081482.566f3c07c41a52462a20fb4183d22601","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11h04",10.8316114604473
"http://opensilex.test/id/data/1601288824.a90a662b33d4d86214704848fd37dbeb","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11i06",34.9894615620375
"http://opensilex.test/id/data/1601893296.f8296bf0d8fbab9ca43d64ae7a0ef96d","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11h05",106.442068386078
"http://opensilex.test/id/data/1599735099.707add3546b3905a7cae54ff092f1244","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11b06",8.04123439639808
"http://opensilex.test/id/data/1601632414.2fe1ef8daedd17fab9da9f6a8cfcde57","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11b07",63.9578725785017
"http://opensilex.test/id/data/1601033513.e00c2f3d8621fd24451cc565c92a673f","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11g01",39.4154089897871
"http://opensilex.test/id/data/1601465992.b9ef520e9145b40590eedb2d1115ad98","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11i01",49.4315618216991
"http://opensilex.test/id/data/1601457899.4e970545631c262f99b537bcf251f00d","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11i10",45.9368261903524
"http://opensilex.test/id/data/1601290709.fbe1b5a0981634186d3fa4a39a787343","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11a03",52.7578764587641
"http://opensilex.test/id/data/1600860916.ab2f8d747c7346f506e4edb4c8fc7b30","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11f01",45.7231051981449
"http://opensilex.test/id/data/1600250189.b12b50203a67ce7dc5877086e9ed5bbd","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11a08",25.7230928301811
"http://opensilex.test/id/data/1599729660.990e15395f7285c63a6cb855a270244d","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11a10",8.61855378895999
"http://opensilex.test/id/data/1599740584.6574617f6b4dac07b08e073268036bc3","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11h02",11.6013706505299
"http://opensilex.test/id/data/1599740470.131cde32ce652c9ea4e4ca26823febdd","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11i02",7.98625159710647
"http://opensilex.test/id/data/1600852683.d6a8074de4691ecdeeddb908ac412739","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11e10",53.0154174000024
"http://opensilex.test/id/data/1601034176.84bbac723693df0fafcbc7f1146918e4","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11f02",45.1077202022075
"http://opensilex.test/id/data/1601025562.9c6ef196059b911fa1293c46a3529132","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11b10",28.0923250645399
"http://opensilex.test/id/data/1601459697.94cd72d9d50e14ce51fd59a7026dc1be","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11b08",34.1894618391991
"http://opensilex.test/id/data/1601891207.84b8a673286292cdfc398aff504388df","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11h07",108.799962306023
"http://opensilex.test/id/data/1601288976.5174c85e4d864bc436544b98185da60a","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11h06",60.2526107043028
"http://opensilex.test/id/data/1601636189.bfddd93f9bae46b3dc54da22762b0e59","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11d03",65.8526087641716
"http://opensilex.test/id/data/1601284382.e255eb27d5cc8da205be08852f57d8c6","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11d09",40.757880616188
"http://opensilex.test/id/data/1601461940.707add3546b3905a7cae54ff092f1244","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11b06",37.7263027191162
"http://opensilex.test/id/data/1600249597.84b8a673286292cdfc398aff504388df","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11h07",24.9230923354626
"http://opensilex.test/id/data/1600423169.c60629409c07101b7518c084c37d5cd8","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11g08",30.7384805470705
"http://opensilex.test/id/data/1600686630.775eba0546fd1269d9ec98bc3a9e24ce","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11b04",19.3846273720264
"http://opensilex.test/id/data/1599737660.a3c1ee21152a9c35d32e3ec90e8c7ec5","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11e04",8.96219628453256
"http://opensilex.test/id/data/1600861101.98fd86695d8d6bd64df7d0cce9077949","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11a02",40.4000249832868
"http://opensilex.test/id/data/1601290602.303fb08bf6e7d48ed6d371ee0890e95c","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11h03",65.6841877698898
"http://opensilex.test/id/data/1600853057.4e970545631c262f99b537bcf251f00d","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11i10",27.3230938196182
"http://opensilex.test/id/data/1600079216.a90a662b33d4d86214704848fd37dbeb","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11i06",7.24398380666972
"http://opensilex.test/id/data/1600080925.303fb08bf6e7d48ed6d371ee0890e95c","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11h03",11.1889996558428
"http://opensilex.test/id/data/1600424427.2973dd588b2ba2620e396c860b47026e","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11d05",20.0615508675575
"http://opensilex.test/id/data/1601461469.5dc9d0e59b2f196a7d9f32e19327fb5c","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11f05",75.7473421782255
"http://opensilex.test/id/data/1601029618.078edfb05ff5d7fe0a70a2f47bdb1f71","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11g05",67.261580055952
"http://opensilex.test/id/data/1600081445.a3c1ee21152a9c35d32e3ec90e8c7ec5","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11e04",16.109960192442
"http://opensilex.test/id/data/1600079427.d4926e04bef1224745ced8d863d647e0","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11a06",11.1889996558428
"http://opensilex.test/id/data/1600685845.fbe1b5a0981634186d3fa4a39a787343","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11a03",39.4461782395839
"http://opensilex.test/id/data/1600247987.dbb23051bc1bdd1d41c967e40f588f20","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11d10",11.9692381709814
"http://opensilex.test/id/data/1600420238.d01213365e02d936fddde98b1fc6eb5c","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11g09",34.2461750239134
"http://opensilex.test/id/data/1601031729.d3cf556e96a83e87b7b4be8ff4fa8cd7","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11i03",24.9846308350563
"http://opensilex.test/id/data/1599740315.98fd86695d8d6bd64df7d0cce9077949","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11a02",9.30583878010513
"http://opensilex.test/id/data/1600083040.d44844baef3e93295ac3f4daaa2bb68a","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11c01",17.2783446773887
"http://opensilex.test/id/data/1600247691.8095ef972665de4dba978b0cb8a776d2","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11i09",21.2307823598385
"http://opensilex.test/id/data/1600428735.baf45f051e2f26f9822b8943b4a7902f","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11b01",39.2615627408027
"http://opensilex.test/id/data/1600688196.d2af682e4173536dad051d5ef397cb3f","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11e01",50.0308001697063
"http://opensilex.test/id/data/1601893619.078edfb05ff5d7fe0a70a2f47bdb1f71","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11g05",100.084175851941
"http://opensilex.test/id/data/1600679944.e5880650cdb6440adb5c24a1c5682a56","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11c10",41.6307949751615
"http://opensilex.test/id/data/1599738000.775eba0546fd1269d9ec98bc3a9e24ce","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11b04",6.35051331818105
"http://opensilex.test/id/data/1600860644.d44844baef3e93295ac3f4daaa2bb68a","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11c01",49.8461846709251
"http://opensilex.test/id/data/1599740273.1889003e509fcf173ecb0fc55b2c26ef","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11d02",5.085908934474
"http://opensilex.test/id/data/1601636265.fbe1b5a0981634186d3fa4a39a787343","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11a03",63.8736620813608
"http://opensilex.test/id/data/1601461665.a90a662b33d4d86214704848fd37dbeb","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11i06",40.9263016104698
"http://opensilex.test/id/data/1600426959.28c172832dcea7004a5ddce736794681","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11g04",27.4769400686025
"http://opensilex.test/id/data/1600251720.a0358c25e0963163d6de51a8cc8980e1","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11e05",38.030792748928
"http://opensilex.test/id/data/1600684412.5b0e2460843eeb0f3be28d9c23be4796","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11g06",40.7692559808492
"http://opensilex.test/id/data/1600679629.3b94f66ef6826f13f344b6edb6e00f33","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11h09",47.6000294357538
"http://opensilex.test/id/data/1601466106.98fd86695d8d6bd64df7d0cce9077949","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11a02",61.0947156757116
"http://opensilex.test/id/data/1599739857.fedfd2c6ad48040adf8a1df1ab612c5f","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11h01",10.3642576664686
"http://opensilex.test/id/data/1601029328.f8296bf0d8fbab9ca43d64ae7a0ef96d","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11h05",64.8308093219995
"http://opensilex.test/id/data/1600686426.f7b1c9ca65a408db81ae97153a06b9cc","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11a04",45.1077202022075
"http://opensilex.test/id/data/1600861248.131cde32ce652c9ea4e4ca26823febdd","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11i02",25.969246828556
"http://opensilex.test/id/data/1601291044.28c172832dcea7004a5ddce736794681","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11g04",65.0105037927628
"http://opensilex.test/id/data/1601636914.86df8eb6ff4f448e52a2c1cc50dd9257","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11f04",78.2736570924521
"http://opensilex.test/id/data/1601895953.566f3c07c41a52462a20fb4183d22601","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11h04",106.357857888937
"http://opensilex.test/id/data/1600688348.98fd86695d8d6bd64df7d0cce9077949","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11a02",38.8923317432403
"http://opensilex.test/id/data/1600682460.3b61b61e6912f0b7465de37d14adb1a0","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11h08",47.5077216863632
"http://opensilex.test/id/data/1601457066.0c4fc60e1f181c8a8f3d5239ca26cf34","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11f09",78.3157623410225
"http://opensilex.test/id/data/1600425054.cea39d773d4866ab76bd68c8df15f088","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11d06",23.3230913460254
"http://opensilex.test/id/data/1600857331.5b0e2460843eeb0f3be28d9c23be4796","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11g06",47.3538754373788
"http://opensilex.test/id/data/1600249966.94cd72d9d50e14ce51fd59a7026dc1be","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11b08",16.0923176437616
"http://opensilex.test/id/data/1601638633.8b6a54107d5fc88244379ab7c384ebcd","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11g02",85.5578650951386
"http://opensilex.test/id/data/1601891533.4933c17ba5460723e9379973dd426584","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11d07",82.1894452095032
"http://opensilex.test/id/data/1600852650.078e21893f764a336cefc070f811a99a","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11a09",47.1384906888008
"http://opensilex.test/id/data/1600429391.2639e76db4f8ebdeb26b9017232f5549","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11b02",16.8615488886833
"http://opensilex.test/id/data/1599735075.cea39d773d4866ab76bd68c8df15f088","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11d06",2.84535986334086
"http://opensilex.test/id/data/1600247844.078e21893f764a336cefc070f811a99a","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11a09",28.4615560621023
"http://opensilex.test/id/data/1601459736.e112e585855955377fbe5bff6c348bb5","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11f08",62.3578731328249
"http://opensilex.test/id/data/1600688004.dca9d9db4858c889e02cf65e9576873a","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11a01",35.6615605145693
"http://opensilex.test/id/data/1599740120.ab2f8d747c7346f506e4edb4c8fc7b30","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11f01",8.37113119214774
"http://opensilex.test/id/data/1600422946.1d7b31eb92863b6286f431dfe98e43c5","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11d08",20.0615508675575
"http://opensilex.test/id/data/1601894006.2073e2dca83f4db00f7a356418015f66","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11f06",80.5894457638264
"http://opensilex.test/id/data/1600422396.84b8a673286292cdfc398aff504388df","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11h07",28.1230943143368
"http://opensilex.test/id/data/1601031880.566f3c07c41a52462a20fb4183d22601","http://opensilex.test/id/variable/plant_height_abovereferencefromsideview_centimeter","http://opensilex.test/id/scientific-object/so-dic09d11h04",60.2769603520631
